ID,Date,Element,Data_Value
USC00025270,2007-11-03,TMAX,328
USW00023183,2007-03-12,TMIN,150
USC00028112,2005-01-17,TMIN,56
USC00027187,2014-01-27,TMAX,228
USC00024829,2013-05-06,TMAX,306
USC00027187,2015-12-22,TMIN,33
USC00024829,2006-02-08,TMIN,111
USC00024977,2008-09-06,TMIN,239
USC00029634,2009-03-19,TMIN,128
USC00024977,2007-04-14,TMIN,111
USC00024829,2013-05-06,TMIN,194
USW00023183,2012-04-22,TMAX,406
USW00023183,2011-03-27,TMAX,250
USW00023183,2015-08-26,TMAX,411
USW00023183,2012-04-22,TMIN,228
USC00024829,2005-02-01,TMIN,56
USC00028499,2008-09-11,TMAX,356
USC00024829,2005-02-07,TMAX,172
USC00027187,2015-02-12,TMAX,239
USC00024829,2010-06-29,TMIN,294
USC00024977,2012-02-22,TMIN,67
USC00021314,2008-12-11,TMIN,33
USC00029634,2010-05-12,TMAX,283
USC00028112,2005-01-17,TMAX,233
USC00021314,2012-04-21,TMAX,361
USC00024829,2010-06-29,TMAX,444
USC00024829,2014-12-01,TMAX,206
USW00053156,2011-05-19,TMAX,249
USC00024829,2006-02-08,TMAX,289
USC00028112,2005-04-26,TMAX,272
USW00023183,2007-03-12,TMAX,317
USC00021314,2012-04-21,TMIN,144
USC00024829,2014-12-01,TMIN,67
USW00053162,2014-04-09,TMAX,342
USC00024977,2005-02-20,TMAX,183
USC00021306,2007-01-29,TMIN,11
USC00024977,2013-07-09,TMIN,311
USC00029634,2008-08-28,TMAX,383
USC00021306,2005-12-15,TMIN,6
USW00053156,2012-09-01,TMIN,279
USC00021306,2005-12-15,TMAX,156
USC00025270,2006-01-06,TMIN,50
USW00023183,2010-12-14,TMIN,106
USW00023183,2011-03-27,TMIN,122
USC00027187,2014-07-14,TMIN,217
USW00053156,2012-09-01,TMAX,382
USC00028499,2008-10-07,TMAX,350
USC00027187,2011-04-07,TMAX,278
USW00023183,2007-12-20,TMIN,72
USC00024977,2013-07-09,TMAX,444
USC00027187,2015-02-12,TMIN,117
USC00021314,2008-12-11,TMAX,183
USC00021314,2008-10-04,TMIN,178
USC00024829,2009-03-16,TMIN,83
USC00028499,2008-09-11,TMIN,194
USC00028499,2006-03-17,TMIN,56
USC00024977,2010-04-21,TMAX,306
USC00027370,2010-11-22,TMAX,217
USC00028499,2006-03-17,TMAX,267
USC00027370,2010-11-22,TMIN,89
USC00024829,2006-07-15,TMIN,328
USC00024977,2010-04-21,TMIN,128
USC00021306,2006-01-25,TMIN,50
USC00029634,2008-08-28,TMIN,267
USC00024829,2006-09-01,TMIN,267
USC00029634,2015-11-22,TMIN,150
USC00025270,2007-11-03,TMIN,67
USW00023183,2014-01-24,TMIN,144
USW00023183,2007-12-20,TMAX,189
USC00021314,2013-04-05,TMAX,322
USC00024977,2006-01-29,TMAX,194
USC00024829,2012-04-22,TMAX,411
USC00028112,2006-04-06,TMAX,211
USC00025270,2008-01-01,TMAX,200
USC00023027,2006-11-06,TMAX,300
USC00025270,2010-12-12,TMIN,28
USC00024977,2009-08-18,TMAX,411
USW00053162,2013-12-27,TMIN,46
USW00023183,2006-11-05,TMAX,294
USC00021306,2005-03-15,TMIN,50
USW00023183,2015-01-07,TMIN,83
USC00025270,2012-05-14,TMIN,217
USC00021306,2005-03-15,TMAX,200
USC00021314,2007-10-23,TMAX,261
USC00025270,2008-01-01,TMIN,28
USC00029634,2014-02-01,TMIN,83
USC00021314,2008-09-20,TMAX,383
USC00025270,2010-12-12,TMAX,267
USW00053162,2013-12-27,TMAX,215
USW00023183,2014-10-27,TMAX,311
USW00023183,2009-01-02,TMAX,206
USC00021306,2006-03-30,TMAX,239
USC00021306,2006-03-30,TMIN,106
USC00029634,2015-03-10,TMIN,111
USC00025270,2013-04-08,TMIN,133
USC00023027,2005-07-21,TMAX,439
USC00021314,2010-10-05,TMIN,200
USC00024977,2014-08-24,TMAX,378
USC00024977,2011-06-03,TMAX,361
USC00024829,2014-04-06,TMAX,283
USC00027187,2015-11-10,TMAX,244
USC00023027,2006-11-06,TMIN,78
USC00028112,2006-04-06,TMIN,61
USC00024829,2010-01-24,TMIN,28
USC00024829,2014-04-06,TMIN,128
USC00027370,2005-11-09,TMIN,106
USW00023183,2014-05-28,TMIN,261
USC00025270,2009-01-27,TMAX,167
USC00028499,2005-08-14,TMIN,261
USC00028499,2005-08-14,TMAX,328
USC00024829,2013-04-23,TMAX,339
USC00028112,2006-08-31,TMIN,250
USW00053162,2011-11-02,TMAX,253
USW00053162,2011-11-02,TMIN,51
USC00028499,2009-10-21,TMIN,117
USW00023183,2005-08-16,TMIN,278
USC00028499,2005-08-02,TMIN,267
USC00024829,2011-12-23,TMAX,150
USC00025270,2011-03-14,TMAX,306
USW00023183,2011-02-14,TMIN,89
USC00027187,2013-01-12,TMIN,-44
USW00053156,2010-06-05,TMIN,204
USW00023183,2005-08-16,TMAX,383
USC00024829,2011-12-23,TMIN,17
USC00023027,2005-04-22,TMIN,94
USC00021314,2007-10-23,TMIN,128
USW00023183,2015-10-04,TMAX,350
USC00021306,2006-06-24,TMAX,428
USC00027187,2015-11-10,TMIN,83
USW00023183,2015-01-07,TMAX,272
USC00024977,2012-10-11,TMIN,211
USW00053156,2011-05-19,TMIN,76
USC00028499,2009-10-21,TMAX,278
USC00028499,2009-02-03,TMAX,267
USC00023027,2005-04-17,TMIN,133
USW00023183,2015-10-04,TMIN,211
USC00028499,2011-08-14,TMAX,406
USC00025270,2011-05-28,TMIN,206
USC00028499,2009-02-03,TMIN,50
USC00021306,2006-06-24,TMIN,272
USW00023183,2014-05-28,TMAX,400
USC00028499,2005-08-02,TMAX,394
USC00025270,2012-05-14,TMAX,394
USC00021306,2005-06-30,TMAX,450
USC00024977,2013-01-16,TMIN,-6
USC00029634,2013-01-17,TMIN,44
USC00024977,2013-08-05,TMIN,267
USC00024977,2013-08-05,TMAX,389
USC00024829,2006-12-27,TMAX,167
USC00029634,2006-10-21,TMIN,117
USW00023183,2006-03-29,TMIN,161
USC00029634,2005-06-18,TMIN,222
USW00053162,2010-03-15,TMIN,28
USC00028499,2014-06-04,TMAX,406
USC00029634,2006-10-21,TMAX,300
USC00021314,2005-09-16,TMAX,367
USC00025270,2012-07-21,TMAX,422
USC00024977,2013-03-12,TMAX,306
USC00021306,2005-06-30,TMIN,183
USC00028499,2010-05-31,TMIN,150
USC00024977,2006-06-24,TMIN,278
USW00053156,2012-07-13,TMIN,240
USC00023027,2007-07-09,TMAX,400
USC00029634,2015-03-10,TMAX,294
USW00053162,2010-03-15,TMAX,222
USC00029634,2005-12-25,TMAX,261
USC00021306,2009-03-26,TMIN,67
USC00029634,2005-12-25,TMIN,67
USC00029634,2006-09-07,TMAX,361
USC00028499,2005-06-11,TMAX,361
USC00024977,2006-06-24,TMAX,411
USC00025270,2005-01-16,TMAX,228
USC00024977,2010-10-20,TMIN,178
USW00053162,2011-10-02,TMIN,214
USC00024977,2013-03-12,TMIN,122
USC00021306,2009-03-26,TMAX,278
USC00027187,2015-06-29,TMAX,422
USC00024829,2006-12-27,TMIN,28
USW00053156,2011-08-14,TMAX,400
USC00029634,2009-05-20,TMAX,400
USC00025270,2009-01-27,TMIN,0
USC00021306,2006-07-17,TMIN,267
USC00027187,2013-04-21,TMAX,339
USC00024829,2009-07-31,TMIN,278
USC00024977,2013-10-12,TMAX,278
USC00028499,2009-10-26,TMIN,122
USW00053162,2013-06-01,TMAX,411
USC00024977,2010-10-20,TMAX,272
USC00027187,2013-04-21,TMIN,117
USW00053162,2013-06-01,TMIN,192
USC00024829,2009-07-31,TMAX,439
USC00029634,2006-09-07,TMIN,217
USC00028499,2009-10-26,TMAX,294
USC00024977,2014-08-24,TMIN,239
USC00027187,2014-03-07,TMAX,261
USC00024977,2012-12-04,TMIN,106
USC00024977,2013-10-12,TMIN,122
USC00027187,2014-03-07,TMIN,89
USC00024977,2012-12-04,TMAX,239
USW00023183,2006-11-05,TMIN,139
USC00028499,2010-05-31,TMAX,361
USC00024829,2014-08-09,TMIN,211
USW00023183,2005-01-12,TMAX,156
USC00023027,2005-07-21,TMIN,294
USW00023183,2009-10-11,TMAX,317
USW00053156,2011-08-14,TMIN,308
USC00027187,2014-01-19,TMAX,222
USC00024829,2005-01-31,TMIN,44
USW00023183,2009-10-11,TMIN,172
USC00029634,2014-02-01,TMAX,183
USW00023183,2011-06-21,TMIN,256
USC00029634,2015-11-22,TMAX,267
USC00027187,2014-01-19,TMIN,33
USC00028499,2009-09-16,TMAX,356
USC00024829,2013-04-23,TMIN,167
USC00027370,2005-11-09,TMAX,306
USC00024829,2012-06-15,TMIN,250
USC00028499,2015-09-06,TMIN,244
USC00024829,2012-06-15,TMAX,406
USC00024977,2006-11-27,TMIN,78
USC00028499,2014-10-04,TMAX,372
USW00023183,2010-10-20,TMAX,228
USC00024977,2007-04-14,TMAX,278
USW00053156,2010-12-17,TMIN,55
USW00053162,2013-11-17,TMAX,235
USC00023027,2005-08-10,TMIN,239
USC00023027,2005-08-10,TMAX,328
USC00029634,2013-03-21,TMIN,150
USC00024977,2010-10-13,TMAX,361
USC00021314,2015-05-28,TMAX,350
USW00053162,2014-04-14,TMAX,289
USC00023027,2006-02-07,TMIN,100
USC00024829,2008-07-21,TMIN,289
USC00024977,2010-10-13,TMIN,178
USC00029634,2014-08-13,TMAX,356
USC00028112,2005-04-26,TMIN,128
USW00023183,2011-08-03,TMIN,289
USC00024829,2006-11-30,TMAX,122
USC00028112,2006-02-27,TMIN,67
USC00028499,2014-10-04,TMIN,122
USC00027370,2005-03-14,TMAX,222
USW00053162,2014-04-14,TMIN,147
USC00021314,2009-02-11,TMAX,128
USW00023183,2011-08-03,TMAX,439
USC00024829,2008-07-21,TMAX,411
USC00027370,2010-10-27,TMAX,272
USC00027370,2010-10-27,TMIN,89
USC00021314,2009-02-11,TMIN,11
USW00053162,2013-11-17,TMIN,82
USW00023183,2013-12-20,TMAX,144
USW00023183,2005-01-12,TMIN,72
USC00021306,2007-12-24,TMIN,0
USW00053156,2011-01-08,TMAX,147
USC00024977,2015-04-19,TMIN,156
USC00024977,2006-01-29,TMIN,28
USC00021306,2005-08-22,TMIN,244
USW00023183,2008-03-01,TMIN,128
USC00029634,2015-05-14,TMAX,317
USC00021314,2013-04-03,TMAX,278
USC00024829,2008-03-20,TMIN,94
USC00023027,2005-04-17,TMAX,339
USC00028499,2006-11-25,TMIN,50
USC00024977,2015-11-12,TMIN,67
USC00021314,2005-04-13,TMAX,322
USC00028499,2008-08-16,TMIN,250
USC00029634,2015-05-12,TMAX,350
USC00021314,2013-04-03,TMIN,56
USC00027370,2010-09-01,TMIN,239
USW00053156,2011-01-08,TMIN,-1
USC00021306,2005-08-22,TMAX,428
USW00053156,2010-05-04,TMIN,90
USW00023183,2013-12-20,TMIN,106
USC00023027,2006-02-07,TMAX,261
USC00023027,2005-10-24,TMAX,311
USC00021306,2007-12-24,TMAX,172
USC00024977,2015-04-19,TMAX,328
USC00028499,2006-11-25,TMAX,256
USW00023183,2010-10-20,TMIN,178
USC00025270,2012-10-10,TMIN,161
USC00025270,2007-10-05,TMIN,200
USC00023027,2006-01-17,TMAX,167
USW00023183,2015-03-29,TMIN,183
USC00028499,2011-03-16,TMAX,328
USC00021314,2005-04-13,TMIN,89
USC00025270,2012-10-10,TMAX,344
USC00025270,2011-03-14,TMIN,72
USC00027187,2013-06-09,TMIN,200
USC00028499,2015-09-06,TMAX,389
USC00027187,2013-01-12,TMAX,100
USC00028499,2013-09-10,TMIN,217
USC00027187,2014-04-03,TMIN,50
USC00024829,2011-10-15,TMIN,172
USC00024829,2013-02-13,TMAX,172
USC00024829,2011-10-15,TMAX,372
USW00023183,2007-05-24,TMIN,239
USC00028499,2013-09-10,TMAX,306
USC00027187,2014-04-03,TMAX,211
USC00028499,2006-05-24,TMAX,400
USC00027187,2015-10-27,TMAX,300
USC00024829,2011-07-02,TMAX,461
USC00027187,2013-10-08,TMAX,317
USC00024829,2011-07-02,TMIN,228
USC00024829,2011-03-25,TMIN,89
USC00029634,2012-03-27,TMIN,111
USC00021314,2012-12-28,TMAX,128
USC00029634,2011-04-24,TMAX,289
USW00053156,2010-06-05,TMAX,404
USC00029634,2014-08-13,TMIN,233
USC00021314,2014-10-27,TMIN,167
USC00023027,2005-04-22,TMAX,311
USC00028499,2005-06-11,TMIN,233
USC00024977,2006-10-22,TMIN,128
USC00029634,2009-05-20,TMIN,289
USC00028499,2013-04-30,TMIN,133
USC00028499,2011-08-14,TMIN,261
USC00025270,2007-10-05,TMAX,344
USC00029634,2005-06-18,TMAX,383
USC00024829,2008-04-11,TMAX,283
USC00024829,2008-03-20,TMAX,294
USC00024829,2008-04-11,TMIN,100
USW00023183,2007-05-24,TMAX,367
USC00024829,2006-11-30,TMIN,-17
USW00053156,2012-07-13,TMAX,339
USC00025270,2012-11-05,TMIN,89
USC00024977,2012-11-24,TMIN,106
USW00053156,2012-01-26,TMAX,220
USC00021314,2015-08-31,TMAX,406
USC00027370,2011-09-07,TMAX,406
USC00027370,2011-09-01,TMIN,289
USC00027370,2011-09-07,TMIN,261
USC00024977,2008-09-06,TMAX,411
USW00023183,2009-02-21,TMIN,94
USC00023027,2008-06-14,TMIN,322
USC00023027,2006-01-17,TMIN,-50
USC00021314,2012-12-28,TMIN,-17
USW00053156,2010-05-04,TMAX,322
USC00024829,2013-02-13,TMIN,11
USC00021306,2005-06-23,TMIN,272
USC00023027,2008-06-14,TMAX,428
USC00025270,2012-11-05,TMAX,328
USW00053156,2012-01-26,TMIN,18
USC00024829,2010-05-07,TMAX,356
USC00021314,2012-03-20,TMAX,139
USW00023183,2014-10-27,TMIN,217
USC00024829,2005-02-07,TMIN,100
USW00023183,2014-09-06,TMIN,300
USC00024829,2011-03-25,TMAX,228
USC00029634,2012-03-27,TMAX,278
USW00053162,2012-06-26,TMAX,427
USC00027370,2011-09-01,TMAX,433
USC00021314,2012-03-20,TMIN,6
USW00053162,2012-06-26,TMIN,274
USC00027370,2005-10-11,TMIN,94
USC00021314,2015-05-28,TMIN,156
USC00027370,2005-10-11,TMAX,294
USC00021314,2015-08-31,TMIN,261
USC00021314,2005-11-02,TMAX,328
USC00028499,2014-06-04,TMIN,150
USC00024829,2008-05-05,TMIN,161
USC00024829,2008-05-20,TMAX,422
USW00053162,2011-01-23,TMIN,3
USC00021314,2013-03-12,TMIN,56
USW00053162,2013-10-28,TMIN,120
USC00024829,2015-12-17,TMIN,-11
USC00024977,2011-05-31,TMIN,144
USC00021306,2009-06-03,TMIN,183
USC00025270,2008-01-11,TMAX,183
USC00027370,2010-05-07,TMIN,161
USC00028499,2006-08-30,TMIN,239
USC00028499,2009-10-15,TMAX,328
USC00029634,2007-05-12,TMAX,394
USC00024829,2015-12-17,TMAX,139
USW00053162,2011-01-23,TMAX,213
USC00021306,2009-06-03,TMAX,417
USC00025270,2008-01-11,TMIN,11
USC00028499,2006-08-30,TMAX,411
USC00021306,2009-06-10,TMAX,356
USC00027370,2010-05-07,TMAX,344
USC00027187,2014-04-15,TMIN,78
USC00028499,2008-08-11,TMAX,406
USC00024977,2011-05-31,TMAX,356
USC00027187,2013-08-06,TMIN,206
USC00027370,2011-06-06,TMIN,228
USW00053162,2013-06-28,TMAX,428
USC00024977,2015-11-22,TMAX,256
USC00029634,2008-03-28,TMAX,300
USW00053162,2013-06-28,TMIN,220
USC00024977,2015-11-22,TMIN,106
USC00029634,2008-04-20,TMIN,139
USC00029634,2008-03-28,TMIN,122
USC00024977,2010-11-03,TMAX,322
USC00024977,2010-11-03,TMIN,144
USC00021306,2007-06-26,TMIN,222
USC00028499,2008-08-11,TMIN,272
USC00021314,2013-03-12,TMAX,228
USC00021306,2007-06-26,TMAX,450
USC00029634,2011-12-22,TMAX,156
USW00023183,2008-08-25,TMIN,222
USC00029634,2011-12-22,TMIN,33
USC00027187,2013-08-06,TMAX,344
USW00053162,2014-05-13,TMIN,155
USC00028499,2014-05-05,TMIN,111
USC00029634,2008-09-10,TMIN,233
USW00053156,2013-08-31,TMAX,369
USC00027187,2015-07-27,TMIN,250
USC00021314,2013-05-30,TMIN,194
USC00021314,2013-05-30,TMAX,367
USC00027187,2015-07-27,TMAX,417
USC00029634,2010-12-16,TMAX,189
USC00028112,2005-09-01,TMIN,244
USW00053162,2013-10-28,TMAX,284
USC00021306,2009-06-10,TMIN,183
USC00028112,2005-09-01,TMAX,394
USC00029634,2006-01-14,TMIN,78
USC00024829,2006-06-28,TMAX,439
USC00025270,2006-07-11,TMAX,444
USC00027187,2015-09-01,TMIN,217
USC00021314,2010-01-17,TMIN,44
USW00023183,2006-07-31,TMAX,367
USC00027370,2005-02-06,TMAX,200
USC00028499,2014-05-05,TMAX,367
USC00024829,2006-06-28,TMIN,278
USC00021306,2009-01-18,TMAX,261
USW00053162,2014-05-13,TMAX,316
USC00024977,2008-06-02,TMIN,222
USW00053156,2013-08-31,TMIN,255
USC00024977,2008-06-02,TMAX,378
USC00024977,2011-01-21,TMAX,200
USC00021306,2005-10-27,TMIN,111
USW00023183,2012-03-09,TMIN,106
USC00029634,2007-05-12,TMIN,217
USW00023183,2012-03-09,TMAX,250
USW00053162,2014-04-27,TMIN,71
USW00053162,2014-04-27,TMAX,253
USC00024977,2013-10-22,TMIN,122
USC00027187,2014-04-15,TMAX,322
USC00024977,2013-10-22,TMAX,317
USC00024977,2010-03-15,TMIN,78
USC00024977,2005-10-31,TMIN,128
USC00024977,2010-03-15,TMAX,239
USC00021306,2009-01-18,TMIN,39
USC00024829,2015-10-03,TMIN,183
USC00027370,2011-06-06,TMAX,406
USW00023183,2012-07-21,TMIN,283
USC00021314,2014-12-16,TMIN,56
USC00028499,2006-10-21,TMAX,317
USC00021314,2007-07-30,TMIN,250
USW00023183,2012-02-26,TMAX,272
USC00027187,2013-07-07,TMAX,439
USC00025270,2006-07-11,TMIN,244
USC00024977,2012-06-16,TMAX,400
USC00024977,2011-08-08,TMIN,294
USC00027187,2012-09-30,TMAX,372
USW00023183,2012-02-26,TMIN,100
USC00027187,2012-09-30,TMIN,189
USC00029634,2008-02-19,TMIN,72
USC00024829,2012-07-22,TMIN,261
USC00027187,2012-01-31,TMIN,67
USC00027187,2013-07-07,TMIN,244
USC00028499,2006-10-21,TMIN,94
USC00027187,2012-01-31,TMAX,239
USC00021314,2014-12-16,TMAX,167
USC00024829,2012-07-22,TMAX,422
USC00028499,2010-03-24,TMAX,233
USC00028499,2013-04-27,TMAX,356
USC00024977,2006-10-02,TMAX,361
USC00021306,2007-12-25,TMIN,11
USC00028112,2006-05-01,TMAX,350
USC00023027,2006-05-06,TMIN,139
USC00023027,2006-05-06,TMAX,322
USW00023183,2005-06-18,TMAX,383
USW00023183,2008-05-03,TMAX,328
USC00024977,2006-10-02,TMIN,200
USC00024829,2014-01-05,TMAX,178
USC00028112,2007-05-19,TMIN,189
USC00028499,2005-05-01,TMAX,306
USC00021314,2011-11-20,TMIN,72
USW00023183,2008-05-03,TMIN,172
USC00028499,2005-05-01,TMIN,83
USC00025270,2011-08-14,TMAX,428
USC00021314,2005-03-28,TMIN,67
USC00028112,2007-05-19,TMAX,356
USW00053162,2010-10-10,TMAX,311
USC00029634,2005-04-27,TMAX,294
USC00029634,2011-09-28,TMAX,378
USW00023183,2012-07-21,TMAX,422
USC00029634,2010-05-25,TMAX,317
USC00029634,2010-05-25,TMIN,222
USC00027187,2013-04-28,TMIN,144
USC00024977,2005-02-06,TMAX,189
USC00025270,2009-08-16,TMAX,422
USC00024829,2015-10-03,TMAX,344
USC00025270,2009-08-16,TMIN,206
USC00024977,2012-06-16,TMIN,222
USC00024829,2009-06-19,TMAX,383
USW00023183,2006-05-27,TMIN,222
USC00029634,2010-01-19,TMAX,189
USC00021314,2015-01-03,TMAX,94
USW00023183,2008-08-25,TMAX,400
USC00029634,2012-01-09,TMAX,194
USC00029634,2008-04-20,TMAX,311
USC00029634,2012-01-09,TMIN,89
USC00028112,2005-01-14,TMIN,50
USC00027370,2006-02-22,TMAX,206
USC00024829,2015-03-29,TMAX,367
USW00023183,2015-01-27,TMIN,117
USC00024829,2012-06-25,TMIN,294
USW00023183,2007-10-20,TMAX,344
USW00053162,2013-05-27,TMAX,348
USC00028112,2006-05-01,TMIN,167
USW00053162,2013-05-27,TMIN,146
USC00024829,2009-06-19,TMIN,222
USC00029634,2008-02-19,TMAX,211
USW00023183,2007-10-20,TMIN,172
USC00029634,2011-09-28,TMIN,217
USC00021514,2005-01-22,TMIN,117
USC00027187,2013-04-28,TMAX,372
USC00024977,2011-08-08,TMAX,411
USC00021314,2015-01-03,TMIN,-39
USC00028499,2012-07-07,TMIN,222
USC00028499,2012-07-07,TMAX,411
USW00023183,2015-01-27,TMAX,233
USC00024829,2015-03-29,TMIN,144
USC00024829,2012-06-25,TMAX,417
USC00025270,2011-08-14,TMIN,272
USC00027370,2006-02-22,TMIN,6
USC00024977,2015-03-22,TMIN,128
USW00023183,2011-07-01,TMAX,444
USW00023183,2011-07-01,TMIN,267
USW00053156,2012-01-03,TMAX,219
USC00028499,2010-03-01,TMAX,206
USC00028499,2010-03-01,TMIN,56
USC00024977,2013-11-30,TMIN,72
USW00053156,2012-01-03,TMIN,68
USC00024977,2013-11-30,TMAX,206
USC00028499,2013-09-12,TMAX,361
USC00021314,2005-01-22,TMIN,117
USW00023183,2010-02-21,TMAX,178
USW00023183,2010-02-21,TMIN,106
USC00029634,2012-06-14,TMAX,406
USC00021314,2013-04-30,TMAX,383
USC00025270,2005-05-31,TMIN,161
USW00023183,2007-11-11,TMIN,144
USC00027187,2014-03-10,TMAX,272
USC00021314,2009-08-27,TMIN,222
USC00029634,2012-03-31,TMAX,328
USW00023183,2011-03-24,TMAX,228
USC00021314,2006-01-11,TMIN,-6
USC00028499,2015-10-14,TMAX,383
USC00021314,2015-08-11,TMAX,389
USC00027187,2011-06-24,TMIN,222
USC00024977,2014-01-06,TMIN,28
USC00027187,2013-10-06,TMIN,100
USC00025270,2008-05-17,TMAX,372
USC00029634,2012-03-31,TMIN,150
USC00027370,2005-02-06,TMIN,67
USC00024977,2006-10-16,TMAX,267
USC00029634,2015-03-22,TMAX,300
USC00024977,2006-10-16,TMIN,128
USC00027187,2015-09-01,TMAX,389
USC00027187,2014-05-01,TMIN,150
USC00028499,2015-10-14,TMIN,183
USC00027187,2014-01-18,TMAX,222
USW00053162,2012-10-28,TMIN,76
USC00021314,2005-01-22,TMAX,217
USC00027187,2014-05-01,TMAX,300
USC00029634,2005-09-27,TMIN,250
USC00021314,2015-08-11,TMIN,283
USW00053162,2013-09-11,TMIN,194
USC00028499,2009-03-09,TMAX,244
USC00024829,2011-06-03,TMIN,167
USC00025270,2007-02-17,TMIN,17
USC00029634,2012-06-14,TMIN,239
USC00024829,2006-03-31,TMAX,261
USC00024829,2006-03-31,TMIN,111
USC00025270,2007-02-17,TMAX,289
USC00025270,2006-10-24,TMAX,294
USC00025270,2006-10-24,TMIN,178
USC00024829,2011-06-03,TMAX,372
USC00021314,2009-11-20,TMIN,28
USC00029634,2011-11-10,TMAX,233
USC00021314,2009-11-20,TMAX,239
USC00029634,2011-11-10,TMIN,133
USC00024977,2005-11-04,TMAX,267
USC00027187,2013-10-06,TMAX,311
USC00029634,2014-10-15,TMAX,322
USW00023183,2005-10-18,TMAX,250
USW00053156,2011-06-29,TMAX,431
USC00028499,2005-11-16,TMAX,278
USC00028112,2005-03-07,TMAX,211
USW00053162,2013-08-28,TMAX,393
USW00053162,2010-09-30,TMIN,191
USC00028499,2008-08-10,TMAX,389
USC00024829,2006-02-12,TMIN,111
USC00027187,2014-01-18,TMIN,22
USC00021314,2013-04-30,TMIN,150
USC00028499,2009-03-09,TMIN,122
USC00027187,2015-03-20,TMIN,94
USC00024829,2006-02-12,TMAX,250
USC00028112,2005-03-07,TMIN,61
USC00021306,2006-03-26,TMIN,94
USC00021314,2006-01-11,TMAX,239
USW00023183,2009-04-17,TMAX,250
USW00023183,2009-04-17,TMIN,106
USC00024829,2007-06-24,TMAX,444
USC00023027,2006-06-04,TMIN,239
USC00027187,2014-03-10,TMIN,67
USC00029634,2015-11-01,TMAX,278
USW00053162,2013-08-28,TMIN,251
USC00021306,2008-07-28,TMAX,417
USC00029634,2012-04-22,TMIN,194
USC00029634,2012-04-22,TMAX,400
USW00023183,2009-05-03,TMIN,206
USC00024829,2012-11-14,TMAX,278
USC00027370,2012-09-15,TMIN,222
USC00025270,2011-05-25,TMAX,372
USC00025270,2011-05-25,TMIN,133
USC00029634,2011-03-18,TMIN,128
USC00029634,2009-05-14,TMAX,378
USC00025270,2008-10-11,TMIN,183
USC00027370,2012-09-15,TMAX,361
USC00024829,2012-11-14,TMIN,94
USC00021314,2009-08-27,TMAX,417
USW00053156,2013-01-07,TMAX,133
USW00053156,2013-01-07,TMIN,-3
USW00053162,2010-11-16,TMIN,43
USC00024977,2005-03-20,TMAX,217
USC00028112,2005-04-22,TMAX,283
USW00023183,2006-05-27,TMAX,356
USC00027187,2013-08-13,TMAX,417
USW00023183,2008-06-20,TMIN,267
USW00023183,2009-05-03,TMAX,339
USW00023183,2008-06-20,TMAX,456
USC00027370,2009-08-20,TMAX,406
USC00029634,2011-06-07,TMIN,167
USC00029634,2015-03-22,TMIN,128
USC00029634,2012-05-14,TMIN,261
USC00029634,2011-06-07,TMAX,350
USC00024977,2014-08-19,TMAX,350
USC00028499,2014-07-04,TMIN,211
USC00024977,2014-08-19,TMIN,250
USC00025270,2012-10-06,TMAX,356
USC00029634,2012-05-14,TMAX,394
USC00024977,2011-01-21,TMIN,50
USC00027187,2011-04-30,TMIN,144
USC00029634,2010-12-16,TMIN,111
USW00023183,2006-07-31,TMIN,283
USC00029634,2012-02-09,TMIN,83
USC00021306,2005-10-27,TMAX,311
USC00029634,2012-02-09,TMAX,250
USC00029634,2009-05-14,TMIN,200
USC00029634,2010-01-19,TMIN,94
USC00024829,2012-08-23,TMAX,344
USC00025270,2010-04-11,TMAX,328
USC00025270,2010-04-11,TMIN,67
USC00029634,2010-08-15,TMIN,294
USC00027370,2006-05-20,TMIN,222
USC00029634,2011-06-25,TMIN,250
USC00024977,2015-08-24,TMIN,289
USC00024977,2005-02-06,TMIN,67
USC00024829,2013-07-27,TMAX,411
USC00024829,2013-07-27,TMIN,283
USC00023027,2008-12-12,TMIN,100
USC00023027,2008-12-12,TMAX,222
USC00027370,2007-06-30,TMIN,228
USC00024977,2014-01-06,TMAX,183
USW00053162,2013-02-13,TMIN,-34
USC00027187,2011-06-24,TMAX,433
USC00027370,2007-06-30,TMAX,444
USW00053162,2013-09-11,TMAX,334
USC00027187,2011-04-30,TMAX,317
USC00029634,2006-01-14,TMAX,239
USC00027370,2006-05-20,TMAX,400
USC00024977,2015-08-24,TMAX,417
USC00028112,2005-08-25,TMIN,256
USW00053162,2010-10-10,TMIN,117
USC00024977,2007-05-28,TMAX,367
USC00029634,2012-12-26,TMIN,28
USC00028112,2005-04-22,TMIN,128
USC00029634,2011-06-25,TMAX,428
USC00029634,2015-09-25,TMIN,244
USC00024977,2005-03-20,TMIN,133
USC00024977,2007-05-28,TMIN,200
USC00024829,2008-07-23,TMAX,406
USC00028499,2009-10-15,TMIN,161
USW00053162,2012-10-28,TMAX,316
USC00029634,2013-05-29,TMIN,217
USC00028112,2005-08-25,TMAX,383
USC00024829,2012-08-23,TMIN,228
USC00029634,2015-09-25,TMAX,394
USC00028499,2014-07-04,TMAX,367
USC00029634,2012-12-26,TMAX,144
USC00027187,2013-08-13,TMIN,206
USW00053162,2013-02-13,TMAX,163
USC00029634,2013-05-29,TMAX,356
USC00021314,2005-09-03,TMAX,378
USC00021306,2007-12-25,TMAX,150
USC00028112,2007-01-28,TMAX,206
